title,accession,start_date,end_date,related_data_url,related_data_citation,arc,xml,file_name,ptt_id
Great white shark (Carcharodon carcharias) location data from satellite telemetry tag ptt 45866 deployed in the North Pacific Ocean and Papahānaumokuākea Marine National Monument by the California State University Long Beach from 2009-09-23 to 2009-11-23 (NCEI Accession 0282699),0282699,2009-09-23,2009-11-23,https://doi.org/10.24431/rw1k6c3,"Lowe, C., Sosa-Nishizaki, O., Jorgensen, S., García-Rodríguez, E., Lyons, K., Oñate-Gonzalez, E., Weng, K., Winkler, C., Farrugia, T., McKinzie, M., White, C., O&#x27; Sullivan, J., &amp; Van Houtan, K. (2022). A biologging database of juvenile white sharks from the Northeast Pacific, 2001-2020 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k6c3",arc0217,https://www.ncei.noaa.gov/data/oceans/archive/arc0217/0282699/0282699.1.1.xml,atn_45866_great-white-shark_trajectory_20090923-20091123.nc,45866
Great white shark (Carcharodon carcharias) location data from satellite telemetry tag ptt 45869 deployed in the Monterey Bay National Marine Sanctuary and North Pacific Ocean by the California State University Long Beach from 2009-09-23 to 2009-12-13 (NCEI Accession 0282700),0282700,2009-09-23,2009-12-13,https://doi.org/10.24431/rw1k6c3,"Lowe, C., Sosa-Nishizaki, O., Jorgensen, S., García-Rodríguez, E., Lyons, K., Oñate-Gonzalez, E., Weng, K., Winkler, C., Farrugia, T., McKinzie, M., White, C., O&#x27; Sullivan, J., &amp; Van Houtan, K. (2022). A biologging database of juvenile white sharks from the Northeast Pacific, 2001-2020 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k6c3",arc0217,https://www.ncei.noaa.gov/data/oceans/archive/arc0217/0282700/0282700.1.1.xml,atn_45869_great-white-shark_trajectory_20090923-20091213.nc,45869
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 38553 deployed in the Arctic Ocean, Beaufort Sea, Bering Sea, and Chukchi Sea by the NOAA Alaska Fisheries Science Center from 2011-06-18 to 2012-03-14 (NCEI Accession 0298218)",0298218,2011-06-18,2012-03-14,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298218/0298218.1.1.xml,atn_38553_bearded-seal_trajectory_20110618-20120314.nc,38553
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 39489 deployed in the Arctic Ocean, Bering Sea, and Chukchi Sea by the NOAA Alaska Fisheries Science Center from 2011-06-16 to 2012-04-01 (NCEI Accession 0298254)",0298254,2011-06-16,2012-04-01,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298254/0298254.1.1.xml,atn_39489_bearded-seal_trajectory_20110616-20120401.nc,39489
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 64459 deployed in the Bering Sea, Chukchi Sea, and Sea of Okhotsk by the NOAA Alaska Fisheries Science Center from 2009-06-26 to 2012-05-18 (NCEI Accession 0298256)",0298256,2010-02-13,2012-05-18,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298256/0298256.1.1.xml,atn_64459_bearded-seal_trajectory_20090626-20120518.nc,64459
Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 64462 deployed in the Bering Sea and Chukchi Sea by the NOAA Alaska Fisheries Science Center from 2009-06-23 to 2012-06-12 (NCEI Accession 0298427),0298427,2010-03-07,2012-06-12,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298427/0298427.1.1.xml,atn_64462_bearded-seal_trajectory_20090623-20120612.nc,64462
Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 66971 deployed in the Bering Sea and Chukchi Sea by the NOAA Alaska Fisheries Science Center from 2011-06-17 to 2012-01-31 (NCEI Accession 0298428),0298428,2011-06-17,2012-01-30,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298428/0298428.1.1.xml,atn_66971_bearded-seal_trajectory_20110617-20120131.nc,66971
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 66983 deployed in the Bering Sea, Chukchi Sea, and Sea of Okhotsk by the NOAA Alaska Fisheries Science Center from 2011-06-18 to 2014-06-26 (NCEI Accession 0298429)",0298429,2011-11-15,2014-05-24,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298429/0298429.1.1.xml,atn_66983_bearded-seal_trajectory_20110618-20140626.nc,66983
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 67004 deployed in the Arctic Ocean, Bering Sea, and Chukchi Sea by the NOAA Alaska Fisheries Science Center from 2012-07-04 to 2013-06-18 (NCEI Accession 0298430)",0298430,2012-08-01,2013-06-18,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298430/0298430.1.1.xml,atn_67004_bearded-seal_trajectory_20120704-20130618.nc,67004
Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 67007 deployed in the Arctic Ocean and Bering Sea by the NOAA Alaska Fisheries Science Center from 2011-06-16 to 2012-08-13 (NCEI Accession 0298431),0298431,2011-07-18,2012-08-15,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298431/0298431.1.1.xml,atn_67007_bearded-seal_trajectory_20110616-20120813.nc,67007
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 74626 deployed in the Arctic Ocean, Beaufort Sea, Bering Sea, and Chukchi Sea by the NOAA Alaska Fisheries Science Center from 2009-06-25 to 2010-01-28 (NCEI Accession 0298432)",0298432,2009-06-25,2010-03-09,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298432/0298432.1.1.xml,atn_74626_bearded-seal_trajectory_20090625-20100128.nc,74626
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 74627 deployed in the Arctic Ocean, Beaufort Sea, Bering Sea, Chukchi Sea, and Coral Sea by the NOAA Alaska Fisheries Science Center from 2009-06-23 to 2010-03-18 (NCEI Accession 0298433)",0298433,2009-06-23,2010-04-14,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298433/0298433.1.1.xml,atn_74627_bearded-seal_trajectory_20090623-20100318.nc,74627
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 74630 deployed in the Bering Sea, Chukchi Sea, and Sea of Okhotsk by the NOAA Alaska Fisheries Science Center from 2009-06-26 to 2010-02-13 (NCEI Accession 0298434)",0298434,2009-06-26,2010-03-04,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298434/0298434.1.1.xml,atn_74630_bearded-seal_trajectory_20090626-20100213.nc,74630
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 83904 deployed in the Beaufort Sea, Bering Sea, and Chukchi Sea by the NOAA Alaska Fisheries Science Center from 2009-06-25 to 2012-06-12 (NCEI Accession 0298435)",0298435,2009-07-06,2012-04-24,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298435/0298435.1.1.xml,atn_83904_bearded-seal_trajectory_20090625-20120612.nc,83904
"Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 99287 deployed in the Arctic Ocean, Beaufort Sea, Bering Sea, and Chukchi Sea by the NOAA Alaska Fisheries Science Center from 2012-07-04 to 2013-03-12 (NCEI Accession 0298436)",0298436,2012-07-04,2013-03-12,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298436/0298436.1.1.xml,atn_99287_bearded-seal_trajectory_20120704-20130312.nc,99287
Bearded seal (Erignathus barbatus) location data from satellite telemetry tag ptt 99310 deployed in the Bering Sea and Chukchi Sea by the NOAA Alaska Fisheries Science Center from 2011-06-17 to 2012-06-06 (NCEI Accession 0298437),0298437,2011-06-18,2012-05-30,https://doi.org/10.24431/rw1k31x,"Boveng, P., London, J., Cameron, M., Jansen, J., &amp; Whiting, A. (2019). A Dataset from Bio-Loggers Deployed on Adult Bearded Seals (Erignathus barbatus) in Kotzebue Sound, Alaska, USA (2009-2012) (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k31x",arc0230,https://www.ncei.noaa.gov/data/oceans/archive/arc0230/0298437/0298437.1.1.xml,atn_99310_bearded-seal_trajectory_20110617-20120606.nc,99310
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 53644 deployed in the North Pacific Ocean and Papahānaumokuākea Marine National Monument by the Cascadia Research Collective from 2010-09-27 to 2010-11-18 (NCEI Accession 0303261),0303261,2010-10-01,2010-11-18,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303261/0303261.1.1.xml,atn_53644_false-killer-whale_trajectory_20100927-20101118.nc,53644
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 53652 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2010-10-23 to 2010-12-13 (NCEI Accession 0303283),0303283,2010-10-22,2010-12-13,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303283/0303283.1.1.xml,atn_53652_false-killer-whale_trajectory_20101023-20101213.nc,53652
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 77250 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2007-08-16 to 2007-08-30 (NCEI Accession 0303285),0303285,2007-08-16,2007-08-30,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303285/0303285.1.1.xml,atn_77250_false-killer-whale_trajectory_20070816-20070830.nc,77250
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 77250 deployed in the North Pacific Ocean by the Cascadia Research Collective from 2008-04-22 to 2008-05-13 (NCEI Accession 0303287),0303287,2008-04-22,2008-04-27,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303287/0303287.1.1.xml,atn_77250_false-killer-whale_trajectory_20080422-20080513.nc,77250
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 77251 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2007-08-16 to 2007-08-18 (NCEI Accession 0303288),0303288,2007-08-16,2007-08-18,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303288/0303288.1.1.xml,atn_77251_false-killer-whale_trajectory_20070816-20070818.nc,77251
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 77252 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2007-08-16 to 2007-09-17 (NCEI Accession 0303290),0303290,2007-08-16,2007-09-17,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303290/0303290.1.1.xml,atn_77252_false-killer-whale_trajectory_20070816-20070917.nc,77252
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 77252 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2008-07-27 to 2008-09-15 (NCEI Accession 0303292),0303292,2008-07-26,2008-09-14,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303292/0303292.1.1.xml,atn_77252_false-killer-whale_trajectory_20080727-20080915.nc,77252
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 77253 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2008-07-27 to 2008-08-24 (NCEI Accession 0303294),0303294,2008-07-27,2008-08-24,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303294/0303294.1.1.xml,atn_77253_false-killer-whale_trajectory_20080727-20080824.nc,77253
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 85567 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2008-12-11 to 2009-02-03 (NCEI Accession 0303295),0303295,2008-12-11,2009-02-03,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303295/0303295.1.1.xml,atn_85567_false-killer-whale_trajectory_20081211-20090203.nc,85567
Short-finned pilot whale (Globicephala macrorhynchus) location data from satellite telemetry tag ptt 85568 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2008-07-05 to 2008-08-02 (NCEI Accession 0303296),0303296,2008-07-05,2008-08-02,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303296/0303296.1.1.xml,atn_85568_short-finned-pilot-whale_trajectory_20080705-20080802.nc,85568
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 85586 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2008-07-17 to 2008-08-21 (NCEI Accession 0303297),0303297,2008-07-17,2008-08-20,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303297/0303297.1.1.xml,atn_85586_false-killer-whale_trajectory_20080717-20080821.nc,85586
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 85587 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2008-07-17 to 2008-08-06 (NCEI Accession 0303298),0303298,2008-07-17,2008-08-05,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303298/0303298.1.1.xml,atn_85587_false-killer-whale_trajectory_20080717-20080806.nc,85587
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 85588 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2008-07-17 to 2008-09-11 (NCEI Accession 0303299),0303299,2008-07-17,2008-09-11,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303299/0303299.1.1.xml,atn_85588_false-killer-whale_trajectory_20080717-20080911.nc,85588
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 85589 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2008-07-17 to 2008-07-23 (NCEI Accession 0303300),0303300,2008-07-16,2008-07-23,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303300/0303300.1.1.xml,atn_85589_false-killer-whale_trajectory_20080717-20080723.nc,85589
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 85590 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2008-07-17 to 2008-10-01 (NCEI Accession 0303301),0303301,2008-08-29,2008-09-30,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303301/0303301.1.1.xml,atn_85590_false-killer-whale_trajectory_20080717-20081001.nc,85590
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94793 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-10-18 to 2009-12-27 (NCEI Accession 0303302),0303302,2009-10-17,2009-12-27,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303302/0303302.1.1.xml,atn_94793_false-killer-whale_trajectory_20091018-20091227.nc,94793
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94804 deployed in the North Pacific Ocean by the Cascadia Research Collective from 2010-10-16 to 2010-10-29 (NCEI Accession 0303303),0303303,2010-10-15,2010-10-28,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303303/0303303.1.1.xml,atn_94804_false-killer-whale_trajectory_20101016-20101029.nc,94804
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94808 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-10-14 to 2009-10-25 (NCEI Accession 0303304),0303304,2009-10-13,2009-10-24,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303304/0303304.1.1.xml,atn_94808_false-killer-whale_trajectory_20091014-20091025.nc,94808
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94811 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-10-06 to 2010-01-03 (NCEI Accession 0303305),0303305,2009-10-06,2010-01-02,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303305/0303305.1.1.xml,atn_94811_false-killer-whale_trajectory_20091006-20100103.nc,94811
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94812 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-10-15 to 2010-01-22 (NCEI Accession 0303306),0303306,2009-10-15,2010-01-16,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303306/0303306.1.1.xml,atn_94812_false-killer-whale_trajectory_20091015-20100122.nc,94812
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94813 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-10-17 to 2009-11-17 (NCEI Accession 0303307),0303307,2009-10-17,2009-11-16,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303307/0303307.1.1.xml,atn_94813_false-killer-whale_trajectory_20091017-20091117.nc,94813
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94818 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-12-11 to 2010-03-20 (NCEI Accession 0303308),0303308,2009-12-11,2010-03-19,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303308/0303308.1.1.xml,atn_94818_false-killer-whale_trajectory_20091211-20100320.nc,94818
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94819 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-12-11 to 2009-12-27 (NCEI Accession 0303309),0303309,2009-12-11,2009-12-26,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303309/0303309.1.1.xml,atn_94819_false-killer-whale_trajectory_20091211-20091227.nc,94819
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94820 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-12-19 to 2010-04-03 (NCEI Accession 0303310),0303310,2009-12-19,2010-04-02,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303310/0303310.1.1.xml,atn_94820_false-killer-whale_trajectory_20091219-20100403.nc,94820
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 53631 deployed in the North Pacific Ocean and Papahānaumokuākea Marine National Monument by the Cascadia Research Collective from 2010-09-27 to 2010-10-01 (NCEI Accession 0303314),0303314,2010-09-27,2010-10-01,,,arc0238,https://www.ncei.noaa.gov/data/oceans/archive/arc0238/0303314/0303314.1.1.xml,atn_53631_false-killer-whale_trajectory_20100927-20101001.nc,53631
Blainville's beaked whale (Mesoplodon densirostris) location data from satellite telemetry tag ptt 94821 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-12-21 to 2010-01-11 (NCEI Accession 0303333),0303333,2009-12-21,2010-01-09,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303333/0303333.1.1.xml,atn_94821_blainville's-beaked-whale_trajectory_20091221-20100111.nc,94821
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 94822 deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary and North Pacific Ocean by the Cascadia Research Collective from 2009-12-19 to 2010-01-29 (NCEI Accession 0303464),0303464,2009-12-19,2010-01-28,,,arc0237,https://www.ncei.noaa.gov/data/oceans/archive/arc0237/0303464/0303464.1.1.xml,atn_94822_false-killer-whale_trajectory_20091219-20100129.nc,94822
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 98364 deployed in the North Pacific Ocean by the Cascadia Research Collective from 2013-10-23 to 2014-02-23 (NCEI Accession 0303525),0303525,2013-10-22,2014-02-22,,,arc0238,https://www.ncei.noaa.gov/data/oceans/archive/arc0238/0303525/0303525.1.1.xml,atn_98364_false-killer-whale_trajectory_20131023-20140223.nc,98364
False killer whale (Pseudorca crassidens) location data from satellite telemetry tag ptt 98365 deployed in the North Pacific Ocean by the Cascadia Research Collective from 2013-10-23 to 2013-11-07 (NCEI Accession 0303526),0303526,2013-10-23,2013-11-07,,,arc0238,https://www.ncei.noaa.gov/data/oceans/archive/arc0238/0303526/0303526.1.1.xml,atn_98365_false-killer-whale_trajectory_20131023-20131107.nc,98365
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 131373 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-28 to 2014-12-13 (NCEI Accession 0305172)",0305172,2014-04-28,2014-12-13,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0231,https://www.ncei.noaa.gov/data/oceans/archive/arc0231/0305172/0305172.1.1.xml,atn_131373_ribbon-seal_trajectory_20140428-20141213.nc,131373
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 137487 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-12 to 2014-04-13 (NCEI Accession 0305173)",0305173,2014-04-12,2014-04-12,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305173/0305173.1.1.xml,atn_137487_ribbon-seal_trajectory_20140412-20140413.nc,137487
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 137490 deployed in the Bering Sea, Gulf of Alaska, and North Pacific Ocean by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center on 2016-04-14 (NCEI Accession 0305175)",0305175,2016-03-29,2016-07-11,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0231,https://www.ncei.noaa.gov/data/oceans/archive/arc0231/0305175/0305175.1.1.xml,atn_137490_spotted-seal_trajectory_20160414-20160414.nc,137490
